,id,lat,lon
144,5144,56.89979805,24.098350150000005
145,5145,56.9788671,24.1774824079002
146,5146,56.9135113,24.094025
147,5147,56.95476665,24.04792874999999
148,5148,46.3144754,11.0480288
149,5149,56.93801605,24.19441854108878
150,5150,46.3144754,11.0480288
151,5151,56.96998705,24.12421088272788
152,5152,56.962966300000005,24.135624950000008
153,5153,56.9630577,24.1531056
154,5154,56.9367253,24.2129281
155,5155,56.937026450000005,24.21531651010885
156,5156,56.9611541,24.1376555
157,5157,56.9052096,24.084553450861748
158,5158,,
159,5159,56.94145735,24.003018839234613
160,5160,56.9699771,24.0655410145407
161,5161,56.9736358,24.233530915029384
162,5162,56.9636061,24.1388658
163,5163,56.9445851,24.1127805007715
164,5164,56.9596666,24.236478297859165
165,5165,56.9604259,24.201209
166,5166,56.936939550000005,24.10193236312368
167,5167,56.9383464,24.071392
168,5168,56.9384531,24.0507266
169,5169,56.9420237,24.135420241619396
170,5170,56.9485324,24.1730688
171,5171,56.97172205,24.1301309
172,5172,56.9421434,24.1326836
173,5173,56.95811035,24.148761165178563
174,5174,56.9758898,24.145391383510937
175,5175,57.0333528,24.055377249503103
176,5176,56.9453382,24.10946395330882
177,5177,56.8597884,24.3083417
178,5178,56.9425813,24.01565897529245
179,5179,56.9481417,24.1115806
180,5180,56.9481417,24.1115806
181,5181,56.943490350000005,24.090443955501723
182,5182,56.97501495,24.106644609248
183,5183,,
184,5184,57.038959,24.022054838957786
185,5185,56.9214827,24.0696882
186,5186,56.9731957,24.1490465
187,5187,56.9628209,24.1203782
188,5188,56.9524426,24.138755914213892
189,5189,56.9505884,24.1734239
190,5190,56.9505884,24.1734239
191,5191,56.95855255,24.17531632757911
192,5192,56.9612002,24.107539410990757
193,5193,,
194,5194,46.3144754,11.0480288
195,5195,,
196,5196,56.95557155,24.053909376142045
197,5197,56.952144,24.1234383
198,5198,56.9505257,24.1319905
199,5199,56.98777415,24.219018050000003
200,5200,56.9491897,24.1285
201,5201,56.9620224,24.152193947726147
202,5202,56.9665863,24.1282258
203,5203,46.3144754,11.0480288
204,5204,56.9730973,24.1660728
205,5205,56.9997624,24.2761911
206,5206,56.95924805,24.05520227419608
207,5207,56.95924805,24.05520227419608
208,5208,56.95924805,24.05520227419608
209,5209,56.95924805,24.05520227419608
210,5210,56.89859735,24.08767079999982
211,5211,56.97501495,24.106644609248
212,5212,56.9088093,24.0913836
213,5213,56.9726557,24.149311721285123
214,5214,56.949693,24.13322336744632
215,5215,,
216,5216,,
217,5217,56.96662215,24.178668525371137
218,5218,56.887204,24.2335864
219,5219,56.901934100000005,24.213842727808466
220,5220,56.9571336,24.1909674
221,5221,56.9541725,24.2443253
222,5222,56.9541725,24.2443253
223,5223,56.958482,24.116859
224,5224,56.9499165,24.14129861229236
225,5225,56.9396024,24.21101315
226,5226,,
227,5227,,
228,5228,56.9548306,24.1221141
229,5229,56.9575957,24.0238997
230,5230,56.9668361,24.1732945
231,5231,,
232,5232,56.9507818,24.1261795
233,5233,56.89930985,24.088996068341373
234,5234,56.966838550000006,24.23704669319521
235,5235,56.9396024,24.21101315
236,5236,56.90929355,24.20023458271737
237,5237,56.90102635,24.09399411279032
238,5238,56.96656595,24.1436439
239,5239,56.9570069,24.1987368
240,5240,56.95765645,24.29116442484242
241,5241,56.9882535,24.237895432886905
242,5242,56.9726557,24.149311721285123
243,5243,56.954919,24.1536554
244,5244,56.9541725,24.2443253
245,5245,56.9554529,24.1371051
246,5246,56.9549083,24.1376122
247,5247,56.96949175,24.0680992583519
248,5248,56.95161295,24.12245714786153
249,5249,56.89981695,24.09653373353852
250,5250,56.9607411,24.1497716
251,5251,56.958482,24.116859
252,5252,56.97918625,24.1706639381423
253,5253,56.96614945,24.23733307860186
254,5254,56.9642651,24.1370086
255,5255,56.9596205,24.1190117
256,5256,56.9517628,24.067348709240814
257,5257,56.6975599,23.1472299
258,5258,56.97749205,24.17449723629064
259,5259,56.9452815,24.051249567378232
260,5260,56.95845485,24.06939190936662
261,5261,56.89979805,24.098350150000005
262,5262,56.9405867,24.1951866
263,5263,56.8597884,24.3083417
264,5264,56.95684165,24.200512350000004
265,5265,56.94177975,24.22918878598032
266,5266,56.909571850000006,24.097641602805066
267,5267,56.9517628,24.067348709240814
268,5268,56.9439656,24.1329895
269,5269,56.96760975,24.181353900357145
270,5270,46.3144754,11.0480288
271,5271,56.96530735,24.126257892770163
272,5272,56.9567829,24.0344957
273,5273,56.9545197,24.1232518
274,5274,56.96504035,24.061781791736752
275,5275,56.95698695,24.0186127580713
276,5276,56.9678207,24.0484273830414
277,5277,56.96145915,24.1092928040999
278,5278,56.9281595,24.1723166
279,5279,56.99858605,24.12087923927512
280,5280,56.97008835,24.066817583075583
281,5281,57.0237089,24.128180100000005
282,5282,56.94351315,24.007624426696847
283,5283,57.03644015,24.027665024755272
284,5284,56.9671489,24.23755090255275
285,5285,56.8597884,24.3083417
286,5286,56.9527504,24.124026
287,5287,56.9526541,24.1433157
288,5288,56.9293636,24.1835723
289,5289,56.95341415,24.1672841
290,5290,,
291,5291,56.958418050000006,24.005962909206254
292,5292,56.9508163,24.1271389
293,5293,57.0326345,24.1122608
294,5294,56.9508163,24.1271389
295,5295,56.94937815,24.14241401828672
296,5296,56.98820105,24.24322393920022
297,5297,56.94107515,24.053728946890438
298,5298,56.9494099,24.0102727
299,5299,56.95508155,24.1768222238815
300,5300,56.96056895,24.022842500000014
301,5301,56.9599606,24.1209763
302,5302,56.9506147,24.1212313
303,5303,56.944822,24.074874985343733
304,5304,56.9376655,24.0718085
305,5305,56.9413857,24.2040933
306,5306,56.9607774,24.1360568
307,5307,56.9607774,24.1360568
308,5308,56.8990307,24.0785989
309,5309,56.95789295,24.00103547044425
310,5310,56.9307254,24.181101
311,5311,56.9466833,24.1077134
312,5312,56.9521436,24.1276865
313,5313,,
314,5314,56.97594855,24.137672196112756
315,5315,56.9614331,24.1331108
316,5316,56.971791,24.3179227
317,5317,46.3144754,11.0480288
318,5318,56.9483074,24.0801468
319,5319,56.9608406,24.081764791335797
320,5320,56.9606804,24.08183636276761
321,5321,56.9575649,24.12539997906137
322,5322,56.95264935,24.125906961191163
323,5323,56.9645861,24.1286325
324,5324,56.9607411,24.1497716
325,5325,56.96134855,24.10363556619328
326,5326,56.99359675,24.242844166237116
327,5327,56.95391115,24.143153899999994
328,5328,56.9540264,24.119133486635636
329,5329,56.9761694,24.2544503
330,5330,56.9408555,24.1364923
331,5331,56.93045135,24.168588440214645
332,5332,56.93045135,24.168588440214645
333,5333,56.9488745,24.126602744609187
334,5334,56.93740390000001,24.101176263114088
335,5335,56.9462191,24.1099153
336,5336,56.9618014,24.010691273060157
337,5337,46.3144754,11.0480288
338,5338,46.3144754,11.0480288
339,5339,46.3144754,11.0480288
340,5340,46.3144754,11.0480288
341,5341,46.3144754,11.0480288
342,5342,56.94145735,24.003018839234613
343,5343,56.9619582,24.15009284450676
344,5344,46.3144754,11.0480288
345,5345,56.952567,24.1378884
346,5346,56.95959205,24.014752249921976
347,5347,56.95959205,24.014752249921976
348,5348,56.93740390000001,24.101176263114088
349,5349,56.9527285,24.190798710604334
350,5350,56.9398925,24.14141985484498
351,5351,56.9692203,24.069493731814187
352,5352,56.9606806,24.1003622
353,5353,56.91000915,24.099144301381912
354,5354,56.9334996,24.0424848
355,5355,,
356,5356,56.9508163,24.1271389
357,5357,56.95546705,24.24181865
358,5358,57.03086935,24.05388700410905
359,5359,56.9506147,24.1212313
360,5360,56.9506147,24.1212313
361,5361,56.94119075,24.058680141169283
362,5362,56.9490258,24.10823524867357
363,5363,56.9643579,24.1513733
364,5364,56.8990307,24.0785989
365,5365,56.97475175,24.109179400000013
366,5366,56.9132013,24.189901450000008
367,5367,56.9643785,24.0675921
368,5368,56.9520463,24.11476
369,5369,56.9490258,24.10823524867357
370,5370,56.9496478,24.1208218
371,5371,57.02771755,24.05580097972616
372,5372,56.8597884,24.3083417
373,5373,56.92735995,24.16462366522879
374,5374,56.9816726,24.2465564
375,5375,56.9636426,24.193654765846908
376,5376,56.9587074,24.1237749
377,5377,56.9581178,24.1311146
378,5378,56.9439002,24.1325617
379,5379,46.3144754,11.0480288
380,5380,57.0337701,24.09840055
381,5381,56.9561495,24.1264378
382,5382,56.9464309,24.14139621313611
383,5383,56.9539256,24.1237609
384,5384,56.9539256,24.1237609
385,5385,56.93857315,24.194416215790003
386,5386,56.9539256,24.1237609
387,5387,56.9508163,24.1271389
388,5388,56.89859735,24.08767079999982
389,5389,56.96885415,24.04099955
390,5390,56.9539256,24.1237609
391,5391,56.9524681,24.131084304339964
392,5392,56.9051509,24.22958879775552
393,5393,57.0264399,24.0391971
394,5394,57.02965155,24.035975194523694
395,5395,,
396,5396,56.971605,24.2340818
397,5397,56.9610476,24.149369490567484
398,5398,56.94521285,24.0558636462604
399,5399,57.03948115,24.0254633
400,5400,56.9509613,24.1346071
401,5401,56.9334996,24.0424848
402,5402,56.96689285,24.146216338571435
403,5403,56.96378645,24.19618744948581
404,5404,46.770384,11.6396833
405,5405,56.90048705,24.10060742576641
406,5406,56.9543322,24.1313043698515
407,5407,56.96127015,24.13542191631238
408,5408,56.9554547,24.1216183
409,5409,56.9135917,24.1141275
410,5410,56.9704076,24.1377874
411,5411,56.949246,24.120821916159187
412,5412,56.9928319,24.1224521
413,5413,56.987477,24.2280819
414,5414,56.987477,24.2280819
415,5415,56.9553389,24.1342842
416,5416,56.9593644,24.29816964999999
417,5417,56.9745276,24.1701148972973
418,5418,56.94414285,24.02350542614048
419,5419,56.94553165,24.09232737837809
420,5420,56.9643579,24.1513733
421,5421,56.961717,24.15064976315789
422,5422,56.95523395,24.12155999229823
423,5423,56.9657966,24.0629937
424,5424,56.94284855,24.133753153151865
425,5425,56.9671489,24.23755090255275
426,5426,56.9454805,24.0097101
427,5427,56.95863035,24.062260503177363
428,5428,46.3144754,11.0480288
429,5429,56.91406475,24.126730620738968
430,5430,56.9626863,24.1480584
431,5431,56.93715885,24.21463304292045
432,5432,56.95629175,24.135354550841225
433,5433,56.91941965,24.18386684815694
434,5434,56.9451747,24.1075711
435,5435,56.9550189,24.1293006
436,5436,56.9039208,24.20038148142857
437,5437,56.9713309,24.16834350282152
438,5438,56.9871472,24.22863905462379
439,5439,56.9398925,24.14141985484498
440,5440,56.94402935,24.066639316070557
441,5441,46.3144754,11.0480288
442,5442,56.9543563,24.19854765
443,5443,56.95538345,24.12280964918802
444,5444,56.9346184,24.1980807
445,5445,56.961738350000005,24.01580175000001
446,5446,56.9581357,24.071163460238203
447,5447,56.907464700000006,24.20039794999999
448,5448,57.031881,24.0465146
449,5449,57.0400852,24.1123471
450,5450,54.14361,12.05044145
451,5451,56.9517628,24.067348709240814
452,5452,56.96260805,24.0659372
453,5453,56.996822050000006,24.12806361327168
454,5454,57.02846205,24.10209127321924
455,5455,56.92624755,24.09630980785382
456,5456,56.90687475,24.220915782229994
457,5457,57.02687935,24.1111013
458,5458,56.9525712,24.1236797
459,5459,56.93515745,24.20020071164109
460,5460,56.90154795,24.09246740734249
461,5461,57.03179875,24.116664434629
462,5462,56.9386536,24.14740999325374
463,5463,46.3144754,11.0480288
464,5464,46.3144754,11.0480288
465,5465,56.8597884,24.3083417
466,5466,56.9750706,24.13867075886707
467,5467,56.9548306,24.1221141
468,5468,56.9094064,24.0954157
469,5469,56.8597884,24.3083417
470,5470,46.3144754,11.0480288
471,5471,56.94881585,24.11147385910852
472,5472,56.9879953,24.246103566391604
473,5473,56.9496784,24.142522262001
474,5474,57.0002634,24.121861
475,5475,56.9077347,24.2226369
476,5476,56.9141787,24.1217522
477,5477,56.8597884,24.3083417
478,5478,56.90687475,24.220915782229994
479,5479,56.976516,24.1354853
480,5480,56.9398925,24.14141985484498
481,5481,56.95275325,24.1516129451998
482,5482,56.9656328,24.01121767973678
483,5483,56.9108369,24.09825343092705
484,5484,56.96867625,24.13004095
485,5485,56.9258216,24.0821144
486,5486,,
487,5487,56.9570587,24.1144353
488,5488,56.950124,24.1325244
489,5489,56.99733515,24.1704467
490,5490,48.2969502,-100.7081938
491,5491,56.95251535,24.147928119733784
492,5492,56.936939550000005,24.10193236312368
493,5493,56.949329500000005,24.126489205607477
494,5494,56.9522968,24.1231507
495,5495,56.9550112,24.1985621
496,5496,56.9570069,24.1987368
497,5497,56.898868500000006,24.20730725166903
498,5498,56.94203495,24.21275136511194
499,5499,46.3144754,11.0480288
500,5500,56.93666555,24.20536485
501,5501,56.8597884,24.3083417
502,5502,56.9001589,24.08251363217124
503,5503,56.9273343,24.09277970207552
504,5504,56.9692203,24.069493731814187
505,5505,56.94145735,24.003018839234613
506,5506,56.9685701,24.1819824
507,5507,,
508,5508,56.949971000000005,24.144142335231727
509,5509,56.99330265,24.12396002978481
510,5510,56.9397657,24.1531645
511,5511,56.9505796,24.1255938
512,5512,46.3144754,11.0480288
513,5513,56.93855065,24.20157666062909
514,5514,56.914968,24.12289
515,5515,56.914968,24.12289
516,5516,56.9483586,24.047899511940344
517,5517,56.94454425,24.01739085
518,5518,56.96112105,24.018216795250048
519,5519,56.9360312,24.1617323
520,5520,56.96535115,24.0616848
521,5521,56.9366902,24.07133398893913
522,5522,56.9518384,24.1999196
523,5523,56.94440235,24.13236302327831
524,5524,56.8597884,24.3083417
525,5525,57.0528275,24.0695082
526,5526,56.9610476,24.149369490567484
527,5527,56.9610476,24.149369490567484
528,5528,56.966489800000005,24.0486124
529,5529,56.96378645,24.19618744948581
530,5530,56.9431965,24.1341844
531,5531,56.9473175,24.1105898
532,5532,56.9505796,24.1255938
533,5533,56.9453382,24.10946395330882
534,5534,56.9453382,24.10946395330882
535,5535,56.9453382,24.10946395330882
536,5536,56.9453382,24.10946395330882
537,5537,56.95892215000001,24.1096105097308
538,5538,,
539,5539,56.9425813,24.01565897529245
540,5540,56.9478021,24.058226716862052
541,5541,56.9273343,24.09277970207552
542,5542,56.98073170000001,24.1792871649
543,5543,56.9661156,24.063304876037343
544,5544,56.9682471,24.0497274
545,5545,56.9621302,24.18794131475684
546,5546,56.9612223,24.10420360015229
547,5547,56.9399149,24.0365127
548,5548,56.960424,24.1732897
549,5549,56.9652534,24.1656139
550,5550,46.3144754,11.0480288
551,5551,56.9738846,24.2254059
552,5552,46.3144754,11.0480288
553,5553,56.9489344,24.0882804
554,5554,56.9669209,24.1689894
555,5555,56.9454164,24.17729396790682
556,5556,,
557,5557,56.9653645,24.0697389
558,5558,57.02846205,24.10209127321924
559,5559,56.91125405,24.18596087095806
560,5560,56.9603826,24.10228204150134
561,5561,56.9527003,24.136204
562,5562,56.96760975,24.181353900357145
563,5563,56.965048800000005,24.1412185789765
564,5564,56.9599631,24.1017027
565,5565,56.9505796,24.1255938
566,5566,56.9552306,24.049577650756305
567,5567,56.9596778,24.1027358
568,5568,56.97328935,24.23799040576541
569,5569,56.9578128,24.1300556
570,5570,57.03086935,24.05388700410905
571,5571,56.960902700000005,24.19103095000001
572,5572,56.9548306,24.1221141
573,5573,56.9726557,24.149311721285123
574,5574,56.9541725,24.2443253
575,5575,,
576,5576,56.948018000000005,23.999478256460552
577,5577,56.9579333,24.113967
578,5578,56.9552879,24.005237223051644
579,5579,56.9626863,24.1480584
580,5580,46.3144754,11.0480288
581,5581,46.3144754,11.0480288
582,5582,57.03601395,24.024907264002685
583,5583,46.3144754,11.0480288
584,5584,46.3144754,11.0480288
585,5585,56.9462191,24.1099153
586,5586,56.9722229,24.12397870422665
587,5587,56.93970755,24.132454543851807
588,5588,56.97216595,24.18026665
589,5589,56.9408962,24.00410683525351
590,5590,56.9150015,24.0967059
591,5591,56.9444276,24.121862839921384
592,5592,46.3144754,11.0480288
593,5593,46.3144754,11.0480288
594,5594,46.3144754,11.0480288
595,5595,46.3144754,11.0480288
596,5596,46.3144754,11.0480288
597,5597,46.3144754,11.0480288
598,5598,,
599,5599,56.944418,24.1719745
600,5600,57.0426738,24.0360848
601,5601,57.03222745,24.10137009155025
602,5602,56.9759193,24.24536974642972
603,5603,56.9408555,24.1364923
604,5604,56.9267343,24.1753303
605,5605,56.95172905,24.125814894424444
606,5606,56.9665863,24.1282258
607,5607,,
608,5608,56.95161295,24.12245714786153
609,5609,56.94122905,24.217423167468997
610,5610,56.9525712,24.1236797
611,5611,56.9601368,24.1142701
612,5612,56.9019124,24.1024598
613,5613,56.97140105,24.070701079922635
614,5614,56.9598967,24.1516983
615,5615,56.9645861,24.1286325
616,5616,46.3144754,11.0480288
617,5617,56.9876991,24.2350567
618,5618,56.96065105,24.183332773969287
619,5619,56.9761938,24.175533699999995
620,5620,56.96431685,24.150479520231578
621,5621,46.3144754,11.0480288
622,5622,56.9582325,24.1215352
623,5623,,
624,5624,56.9150015,24.0967059
625,5625,56.9405867,24.1951866
626,5626,56.945342,24.170946948802545
627,5627,56.9555075,24.153498939456263
628,5628,46.3144754,11.0480288
629,5629,56.9582325,24.1215352
630,5630,56.956506,24.1531491
631,5631,56.94476985,24.11334617300187
632,5632,56.9560762,24.124570493698293
633,5633,56.96369115,24.1518237736014
634,5634,46.3144754,11.0480288
635,5635,56.958482,24.116859
636,5636,56.953572,24.14258217880619
637,5637,56.9880909,24.133890761853447
638,5638,56.96791915,24.063640173287677
639,5639,56.909529,24.186238063336734
640,5640,56.9670038,24.1471279
641,5641,56.98820185,24.22564849363986
642,5642,56.9695565,24.1547355
643,5643,56.9346184,24.1980807
644,5644,56.95765645,24.29116442484242
645,5645,56.9868158,24.2220345
646,5646,56.9679518,24.14735819757061
647,5647,56.9462191,24.1099153
648,5648,56.9613221,24.23424107516153
649,5649,56.9678993,24.10503793415288
650,5650,56.962357,24.00222004999999
651,5651,56.94881585,24.11147385910852
652,5652,46.3144754,11.0480288
653,5653,,
654,5654,56.944767,24.13332945
655,5655,56.9694761,24.054163804245157
656,5656,56.9382367,24.210029700258037
657,5657,56.9539113,24.1220605
658,5658,56.9488564,24.138497033950248
659,5659,56.9488564,24.138497033950248
660,5660,56.94372935,24.07516039758248
661,5661,56.951881,24.083766270838368
662,5662,46.3144754,11.0480288
663,5663,56.89938885,24.21369425
664,5664,56.9267343,24.1753303
665,5665,57.0024532,24.122894356549168
666,5666,56.9106275,24.183669470648923
667,5667,56.9012723,24.097667404917303
668,5668,56.96056895,24.022842500000014
669,5669,56.961607,24.187133502182625
670,5670,56.94440235,24.13236302327831
671,5671,56.942327,24.23009287799782
672,5672,56.9581178,24.1311146
673,5673,56.95531125,24.05771050163776
674,5674,56.90479835,24.084015265710576
675,5675,56.94167865,24.22621375
676,5676,56.9634565,24.121914876333072
677,5677,46.3144754,11.0480288
678,5678,46.3144754,11.0480288
679,5679,56.9690716,24.171649886013512
680,5680,56.8597884,24.3083417
681,5681,57.0336091,24.099216029556068
682,5682,56.9422955,24.19988595647548
683,5683,57.0331188,24.100459327776196
684,5684,56.96241135,24.179692621777527
685,5685,,
686,5686,56.9550112,24.1985621
687,5687,56.990941,24.1329725
688,5688,56.957785,24.1241849
689,5689,56.9362783,24.211074900000007
690,5690,56.9596279,24.1079909
691,5691,57.02965155,24.035975194523694
692,5692,,
693,5693,48.2969502,-100.7081938
694,5694,56.9474705,24.0604076
695,5695,56.9567829,24.0344957
696,5696,56.93731855,24.0414634146547
697,5697,56.9443854,24.1264321
698,5698,56.959014100000005,24.10916304459397
699,5699,56.8597884,24.3083417
700,5700,56.95798105,24.12339448120841
701,5701,57.0386355,24.0464749
702,5702,56.9616145,24.1100341
703,5703,56.9625239,24.1239015
704,5704,56.9405505,24.18823626497258
705,5705,56.95713205,24.13275913197816
706,5706,56.9488968,24.05055064802721
707,5707,56.9346184,24.1980807
708,5708,,
709,5709,56.9557312,24.1222604
710,5710,56.9521874,24.0276936
711,5711,56.96512045,24.05498288933685
712,5712,56.93679455,24.20183697226337
713,5713,56.9578232,24.1106167
714,5714,56.8597884,24.3083417
715,5715,56.936939550000005,24.10193236312368
716,5716,56.9617633,24.099890644297435
717,5717,56.95944105,24.16663604437773
718,5718,56.970867,24.05387588144686
719,5719,56.9168339,24.176982950000017
720,5720,56.9725209,24.1654296
721,5721,56.945456,24.1115799
722,5722,56.9872927,24.247263777765315
723,5723,57.03387165,24.101622384069955
724,5724,56.8597884,24.3083417
725,5725,56.94999685,24.13641390062837
726,5726,56.94451965,24.109784817254585
727,5727,56.9665763,24.1337504
728,5728,56.9346287,24.195207
729,5729,56.9543322,24.1313043698515
730,5730,56.96741145,24.144474678980423
731,5731,56.9675737,24.0276706
732,5732,56.9717941,24.134779
733,5733,56.96655575,24.17412455333564
734,5734,46.3144754,11.0480288
735,5735,56.96414355,24.008072975483493
736,5736,56.9584801,24.1222427
737,5737,56.98909155,24.170334430251565
738,5738,46.3144754,11.0480288
739,5739,46.3144754,11.0480288
740,5740,56.95092055,24.14612481932069
741,5741,56.93740390000001,24.101176263114088
742,5742,56.9685701,24.1819824
743,5743,57.02365495,24.1330612
744,5744,57.0002634,24.121861
745,5745,56.938759,24.0439698
746,5746,56.96112105,24.018216795250048
747,5747,56.9692203,24.069493731814187
748,5748,56.94970365,24.13818366113064
749,5749,56.96511765,24.176048197694836
750,5750,56.90837855,24.20066605
751,5751,,
752,5752,,
753,5753,56.947906,24.070950274442087
754,5754,56.9940614,24.1281800964357
755,5755,56.9346184,24.1980807
756,5756,56.9667358,24.14563510531528
757,5757,56.9501202,24.1443988
758,5758,56.9509491,24.198959588715752
759,5759,56.97650505,24.146495835700925
760,5760,56.9454805,24.0097101
761,5761,56.9004074,24.083742288521734
762,5762,56.92553455,24.09567315846112
763,5763,54.14361,12.05044145
764,5764,56.9567829,24.0344957
765,5765,56.9505796,24.1255938
766,5766,56.9570069,24.1987368
767,5767,56.9521257,24.176113800000024
768,5768,56.96138255,24.23561975
769,5769,56.95546705,24.24181865
770,5770,56.901934100000005,24.213842727808466
771,5771,56.9482182,24.168458596613995
772,5772,56.9280239,24.09322537183715
773,5773,56.9422441,24.14332980106805
774,5774,56.9505796,24.1255938
775,5775,56.9865865,24.24725628833992
776,5776,56.9526754,24.1155509
777,5777,56.96337905,24.06512862648553
778,5778,56.90837855,24.20066605
779,5779,,
780,5780,56.95643795,24.132572982155622
781,5781,56.9716816,24.1021951
782,5782,46.3144754,11.0480288
783,5783,56.95828335,24.172910526855468
784,5784,56.9509837,24.18337314234072
785,5785,56.97457845,24.14428161408948
786,5786,57.0402147,24.031457377538068
787,5787,56.95594065,24.117723500918054
788,5788,56.9556152,24.06916830576695
789,5789,56.9556152,24.06916830576695
790,5790,56.9776761,24.1719745
791,5791,56.95468425,24.13225060393865
792,5792,56.9000607,24.0925604
793,5793,56.94206255,24.064275375236196
794,5794,56.9624473,24.052760699999997
795,5795,56.9440729,24.21773921259132
796,5796,56.96306045,24.047936375608156
